;Unnamed: 0;participant;list;item;condition_id;verbclass;reference;NP1gender;prompt;cont;analyzable;word_order;anaphor_type;pers;name;filter_$;type;NP1;NP2
898;898;1029.0;7.0;25.0;7.0;se;object;m;Jacob beunruhigte Pia seit ein paar Monaten, weil;sie ihn noch nie so müde erlebt hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jacob;Pia
899;899;1036.0;3.0;25.0;7.0;se;object;m;Jacob beunruhigte Pia seit ein paar Monaten, weil;sie das Gefühl hatte, dass er ihre Ã„ngste nicht ernst nahm.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jacob;Pia
900;900;1037.0;7.0;25.0;7.0;se;object;m;Jacob beunruhigte Pia seit ein paar Monaten, weil;sie sich leicht Sorgen macht;5.0;so;pers;1.0;0.0;Selected;Experiment;Jacob;Pia
901;901;1014.0;7.0;26.0;6.0;se;object;f;Heidi bezauberte Robert über alle Maßen, weil;er andere Frauen gewöhnt war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Heidi;Robert
902;902;1036.0;3.0;26.0;6.0;se;object;f;Heidi bezauberte Robert über alle Maßen, weil;er einer Frau, die ihn so anlächelte, selten widerstehen konnte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Heidi;Robert
903;903;1037.0;7.0;26.0;6.0;se;object;f;Heidi bezauberte Robert über alle Maßen, weil;er auf blonde Frauen steht;5.0;so;pers;1.0;0.0;Selected;Experiment;Heidi;Robert
904;904;101.0;8.0;26.0;7.0;se;object;m;Jan bezauberte Rosa über alle Maßen, weil;sie von seinem Charme fasziniert war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jan;Rosa
905;905;1028.0;8.0;26.0;7.0;se;object;m;Jan bezauberte Rosa über alle Maßen, weil;sie noch nie mit Blumen überrascht wurde.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jan;Rosa
906;906;1032.0;8.0;26.0;7.0;se;object;m;Jan bezauberte Rosa über alle Maßen, weil;sie JAn mochte;5.0;so;pers;1.0;0.0;Selected;Experiment;Jan;Rosa
907;907;1034.0;8.0;26.0;7.0;se;object;m;Jan bezauberte Rosa über alle Maßen, weil;sie Geburtstag hatte;5.0;so;pers;1.0;0.0;Selected;Experiment;Jan;Rosa
908;908;101.0;8.0;27.0;6.0;se;object;f;Helene enttäuschte Robin sehr heftig, weil;er gehofft hatte, dass sie ihn nicht mehr betrügen würde.;5.0;so;pers;1.0;0.0;Selected;Experiment;Helene;Robin
909;909;1025.0;4.0;27.0;6.0;se;object;f;Helene enttäuschte Robin sehr heftig, weil;er zu hohe Erwartungen hatte;5.0;so;pers;1.0;0.0;Selected;Experiment;Helene;Robin
910;910;1030.0;4.0;27.0;6.0;se;object;f;Helene enttäuschte Robin sehr heftig, weil;er bisher große Stücke auf sie gehalten hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Helene;Robin
911;911;1032.0;8.0;27.0;6.0;se;object;f;Helene enttäuschte Robin sehr heftig, weil;er hohe Erwartungen hegte;5.0;so;pers;1.0;0.0;Selected;Experiment;Helene;Robin
912;912;1033.0;4.0;27.0;6.0;se;object;f;Helene enttäuschte Robin sehr heftig, weil;er sie eigentlich dabei haben wollte;5.0;so;pers;1.0;0.0;Selected;Experiment;Helene;Robin
913;913;102.0;1.0;27.0;7.0;se;object;m;Johannes enttäuschte Sabrina sehr heftig, weil;sie ihm immer vertraut hat;5.0;so;pers;1.0;0.0;Selected;Experiment;Johannes;Sabrina
914;914;106.0;5.0;27.0;7.0;se;object;m;Johannes enttäuschte Sabrina sehr heftig, weil;sie viel mehr von ihm erwattet hätte;5.0;so;pers;1.0;0.0;Selected;Experiment;Johannes;Sabrina
915;915;1015.0;5.0;27.0;7.0;se;object;m;Johannes enttäuschte Sabrina sehr heftig, weil;sie dieses Mal wirklich auf ihn gezählt hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Johannes;Sabrina
916;916;1018.0;1.0;27.0;7.0;se;object;m;Johannes enttäuschte Sabrina sehr heftig, weil;sie sich solch ein Verhalten nicht erklären konnte;5.0;so;pers;1.0;0.0;Selected;Experiment;Johannes;Sabrina
917;917;1020.0;1.0;27.0;7.0;se;object;m;Johannes enttäuschte Sabrina sehr heftig, weil;sie ihn liebte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Johannes;Sabrina
918;918;1039.0;5.0;27.0;7.0;se;object;m;Johannes enttäuschte Sabrina sehr heftig, weil;sie enttäuscht werden wollte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Johannes;Sabrina
919;919;1042.0;5.0;27.0;7.0;se;object;m;Johannes enttäuschte Sabrina sehr heftig, weil;sie Jungfrau war;5.0;so;pers;1.0;0.0;Selected;Experiment;Johannes;Sabrina
920;920;109.0;5.0;28.0;6.0;se;object;f;Henrike entzückte Rüdiger ganz außergewöhnlich, weil;er Frühstück im Bett liebte;5.0;so;pers;1.0;0.0;Selected;Experiment;Henrike;Rüdiger
921;921;1015.0;5.0;28.0;6.0;se;object;f;Henrike entzückte Rüdiger ganz außergewöhnlich, weil;er schon lange nach jemandem wie ihr gesucht hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Henrike;Rüdiger
922;922;1018.0;1.0;28.0;6.0;se;object;f;Henrike entzückte Rüdiger ganz außergewöhnlich, weil;er noch nie so eine tolle Frau gesehen hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Henrike;Rüdiger
923;923;1020.0;1.0;28.0;6.0;se;object;f;Henrike entzückte Rüdiger ganz außergewöhnlich, weil;er zufällig hinsah.;5.0;so;pers;1.0;0.0;Selected;Experiment;Henrike;Rüdiger
924;924;1039.0;5.0;28.0;6.0;se;object;f;Henrike entzückte Rüdiger ganz außergewöhnlich, weil;er auf sie nicht vorbereitet war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Henrike;Rüdiger
925;925;1040.0;1.0;28.0;6.0;se;object;f;Henrike entzückte Rüdiger ganz außergewöhnlich, weil;er sowas noch nie erlebt hatte;5.0;so;pers;1.0;0.0;Selected;Experiment;Henrike;Rüdiger
926;926;105.0;2.0;28.0;7.0;se;object;m;Jonas entzückte Sandra ganz außergewöhnlich, weil;sie mit so einem netten Kompliment nicht gerechnet hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jonas;Sandra
927;927;108.0;6.0;28.0;7.0;se;object;m;Jonas entzückte Sandra ganz außergewöhnlich, weil;sie leicht zu entzücken war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jonas;Sandra
928;928;1016.0;2.0;28.0;7.0;se;object;m;Jonas entzückte Sandra ganz außergewöhnlich, weil;sie nicht auf die wunderschönen Orchideen gefasst war, die er ihr zur Feier ihres ersten Solokonzerts mitgebracht hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jonas;Sandra
929;929;1021.0;6.0;28.0;7.0;se;object;m;Jonas entzückte Sandra ganz außergewöhnlich, weil;sie in ihm ihren Seelenverwandten fand;5.0;so;pers;1.0;0.0;Selected;Experiment;Jonas;Sandra
930;930;1023.0;6.0;28.0;7.0;se;object;m;Jonas entzückte Sandra ganz außergewöhnlich, weil;sie in ihn verliebt ist;5.0;so;pers;1.0;0.0;Selected;Experiment;Jonas;Sandra
931;931;1027.0;6.0;28.0;7.0;se;object;m;Jonas entzückte Sandra ganz außergewöhnlich, weil;sie von ihm einen Kuss auf die Wange bekam.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jonas;Sandra
932;932;1031.0;6.0;28.0;7.0;se;object;m;Jonas entzückte Sandra ganz außergewöhnlich, weil;ihr sein eigens komponiertes Lied gut gefiel.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jonas;Sandra
933;933;1038.0;2.0;28.0;7.0;se;object;m;Jonas entzückte Sandra ganz außergewöhnlich, weil;sie nichts von seiner Tierliebe gewusst hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jonas;Sandra
934;934;1011.0;2.0;29.0;6.0;se;object;f;Isabella erfreute Igor mehr als je zuvor, weil;er sich das schon immer gewünscht hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Isabella;Igor
935;935;1016.0;2.0;29.0;6.0;se;object;f;Isabella erfreute Igor mehr als je zuvor, weil;er sich endlich über den frisch gebackenen Kuchen hermachen durfte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Isabella;Igor
936;936;1021.0;6.0;29.0;6.0;se;object;f;Isabella erfreute Igor mehr als je zuvor, weil;er von ihr Blumen geschenkt bekommen hatte;5.0;so;pers;1.0;0.0;Selected;Experiment;Isabella;Igor
937;937;1027.0;6.0;29.0;6.0;se;object;f;Isabella erfreute Igor mehr als je zuvor, weil;er endlich von ihr die lang erwartete Frage gestellt bekommen hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Isabella;Igor
938;938;1031.0;6.0;29.0;6.0;se;object;f;Isabella erfreute Igor mehr als je zuvor, weil;ihm davor nie aufgefallen ist, wie viele Dinge sie für ihn tut.;5.0;so;pers;1.0;0.0;Selected;Experiment;Isabella;Igor
939;939;1038.0;2.0;29.0;6.0;se;object;f;Isabella erfreute Igor mehr als je zuvor, weil;er nicht mit ihrem Kommen gerechnet hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Isabella;Igor
940;940;1014.0;7.0;29.0;7.0;se;object;m;Jonathan erfreute Sarah mehr als je zuvor, weil;sie zum ersten Mal mit ihm im Urlaub war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jonathan;Sarah
941;941;1019.0;7.0;29.0;7.0;se;object;m;Jonathan erfreute Sarah mehr als je zuvor, weil;sie sich nichts erhofft hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jonathan;Sarah
942;942;1026.0;7.0;29.0;7.0;se;object;m;Jonathan erfreute Sarah mehr als je zuvor, weil;sie nicht damit gerechnet hatte;5.0;so;pers;1.0;0.0;Selected;Experiment;Jonathan;Sarah
943;943;1029.0;7.0;29.0;7.0;se;object;m;Jonathan erfreute Sarah mehr als je zuvor, weil;sie sich genau dieses Verhalten von ihm gewünscht hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jonathan;Sarah
944;944;1036.0;3.0;29.0;7.0;se;object;m;Jonathan erfreute Sarah mehr als je zuvor, weil;sie mit einer so großzügigen Geste überhaupt nicht gerechnet hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jonathan;Sarah
945;945;1037.0;7.0;29.0;7.0;se;object;m;Jonathan erfreute Sarah mehr als je zuvor, weil;sie endlich den Antrag bekam;5.0;so;pers;1.0;0.0;Selected;Experiment;Jonathan;Sarah
946;946;107.0;3.0;30.0;6.0;se;object;f;Jacqueline erschreckte Sebastian fast zu Tode, weil;er so vertieft in seinem Buch war und gar nicht bemerkt hatte, dass Jaqueline in sein Zimmer kam.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jacqueline;Sebastian
947;947;1013.0;3.0;30.0;6.0;se;object;f;Jacqueline erschreckte Sebastian fast zu Tode, weil;er vergaß, dass sie in seinem Zimmer saß.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jacqueline;Sebastian
948;948;1014.0;7.0;30.0;6.0;se;object;f;Jacqueline erschreckte Sebastian fast zu Tode, weil;er überrascht von ihr war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jacqueline;Sebastian
949;949;1019.0;7.0;30.0;6.0;se;object;f;Jacqueline erschreckte Sebastian fast zu Tode, weil;er nicht aufgepasst hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jacqueline;Sebastian
950;950;1026.0;7.0;30.0;6.0;se;object;f;Jacqueline erschreckte Sebastian fast zu Tode, weil;er sagte, dass sie das nicht schaffen würde;5.0;so;pers;1.0;0.0;Selected;Experiment;Jacqueline;Sebastian
951;951;1036.0;3.0;30.0;6.0;se;object;f;Jacqueline erschreckte Sebastian fast zu Tode, weil;er sie bereits für tot gehalten hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jacqueline;Sebastian
952;952;1037.0;7.0;30.0;6.0;se;object;f;Jacqueline erschreckte Sebastian fast zu Tode, weil;er schlief als sie ihn weckte;5.0;so;pers;1.0;0.0;Selected;Experiment;Jacqueline;Sebastian
953;953;101.0;8.0;30.0;7.0;se;object;m;Jürgen erschreckte Saskia fast zu Tode, weil;sie sich gerade unbeobachtet fühlte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jürgen;Saskia
954;954;1025.0;4.0;30.0;7.0;se;object;m;Jürgen erschreckte Saskia fast zu Tode, weil;sie das nicht erwartet hatte;5.0;so;pers;1.0;0.0;Selected;Experiment;Jürgen;Saskia
955;955;1028.0;8.0;30.0;7.0;se;object;m;Jürgen erschreckte Saskia fast zu Tode, weil;sie ihn nicht kommen hörte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jürgen;Saskia
956;956;1030.0;4.0;30.0;7.0;se;object;m;Jürgen erschreckte Saskia fast zu Tode, weil;sie nachts immer so viel Angst hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jürgen;Saskia
957;957;1032.0;8.0;30.0;7.0;se;object;m;Jürgen erschreckte Saskia fast zu Tode, weil;sie Clowns nicht mag;5.0;so;pers;1.0;0.0;Selected;Experiment;Jürgen;Saskia
958;958;1033.0;4.0;30.0;7.0;se;object;m;Jürgen erschreckte Saskia fast zu Tode, weil;sie mit seiner Anwesenheit nicht rechnete;5.0;so;pers;1.0;0.0;Selected;Experiment;Jürgen;Saskia
959;959;1034.0;8.0;30.0;7.0;se;object;m;Jürgen erschreckte Saskia fast zu Tode, weil;sie nicht mit jemandem rechnete;5.0;so;pers;1.0;0.0;Selected;Experiment;Jürgen;Saskia
960;960;101.0;8.0;31.0;6.0;se;object;f;Jana erstaunte Simon auf das Heftigste, weil;er nicht wusste, dass sie sich für Autos interessiert.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jana;Simon
961;961;1030.0;4.0;31.0;6.0;se;object;f;Jana erstaunte Simon auf das Heftigste, weil;er sie immer für dumm gehalten hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jana;Simon
962;962;1033.0;4.0;31.0;6.0;se;object;f;Jana erstaunte Simon auf das Heftigste, weil;er mit ihrer Unterstützung nicht gerechnet hätte;5.0;so;pers;1.0;0.0;Selected;Experiment;Jana;Simon
963;963;1034.0;8.0;31.0;6.0;se;object;f;Jana erstaunte Simon auf das Heftigste, weil;er nicht mit ihr gerechnet hatte;5.0;so;pers;1.0;0.0;Selected;Experiment;Jana;Simon
964;964;102.0;1.0;31.0;7.0;se;object;m;Julian erstaunte Simone auf das Heftigste, weil;sie seine Grausamkeit nicht erwartet hat;5.0;so;pers;1.0;0.0;Selected;Experiment;Julian;Simone
965;965;106.0;5.0;31.0;7.0;se;object;m;Julian erstaunte Simone auf das Heftigste, weil;sie nicht mit so einer reaktion von ihm gerechnet hatte;5.0;so;pers;1.0;0.0;Selected;Experiment;Julian;Simone
966;966;109.0;5.0;31.0;7.0;se;object;m;Julian erstaunte Simone auf das Heftigste, weil;sie so etwas noch nie gesehen hatte;5.0;so;pers;1.0;0.0;Selected;Experiment;Julian;Simone
967;967;1015.0;5.0;31.0;7.0;se;object;m;Julian erstaunte Simone auf das Heftigste, weil;sie ihn ganz anders eingeschätzt hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Julian;Simone
968;968;1017.0;1.0;31.0;7.0;se;object;m;Julian erstaunte Simone auf das Heftigste, weil;sie nicht damit gerechnet hat, dass er ihre Kunst mögen würde.;5.0;so;pers;1.0;0.0;Selected;Experiment;Julian;Simone
969;969;1040.0;1.0;31.0;7.0;se;object;m;Julian erstaunte Simone auf das Heftigste, weil;sie überhaupt nicht damit gerechnet hatte;5.0;so;pers;1.0;0.0;Selected;Experiment;Julian;Simone
970;970;1042.0;5.0;31.0;7.0;se;object;m;Julian erstaunte Simone auf das Heftigste, weil;sie keine Ahnung hatte;5.0;so;pers;1.0;0.0;Selected;Experiment;Julian;Simone
971;971;109.0;5.0;32.0;6.0;se;object;f;Janina faszinierte Steffen ganz und gar, weil;er von ihrer süßen Art angetan war;5.0;so;pers;1.0;0.0;Selected;Experiment;Janina;Steffen
972;972;1015.0;5.0;32.0;6.0;se;object;f;Janina faszinierte Steffen ganz und gar, weil;er von ihrer blauen Haarfarbe fasziniert war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Janina;Steffen
973;973;1018.0;1.0;32.0;6.0;se;object;f;Janina faszinierte Steffen ganz und gar, weil;er ihrem Charme nicht widerstehen konnte;5.0;so;pers;1.0;0.0;Selected;Experiment;Janina;Steffen
974;974;1040.0;1.0;32.0;6.0;se;object;f;Janina faszinierte Steffen ganz und gar, weil;er von nichts anderen mehr sprach;5.0;so;pers;1.0;0.0;Selected;Experiment;Janina;Steffen
975;975;104.0;6.0;32.0;7.0;se;object;m;Kevin faszinierte Sonja ganz und gar, weil;sie sich sehr für andere Kulturen interessiert.;5.0;so;pers;1.0;0.0;Selected;Experiment;Kevin;Sonja
976;976;105.0;2.0;32.0;7.0;se;object;m;Kevin faszinierte Sonja ganz und gar, weil;sie bisher noch nie von einem Jungen zum Essen ausgeführt wurde.;5.0;so;pers;1.0;0.0;Selected;Experiment;Kevin;Sonja
977;977;108.0;6.0;32.0;7.0;se;object;m;Kevin faszinierte Sonja ganz und gar, weil;sie viele Interessen mit ihm teilte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Kevin;Sonja
978;978;1011.0;2.0;32.0;7.0;se;object;m;Kevin faszinierte Sonja ganz und gar, weil;sie noch nie einen so schönen Mann gesehen hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Kevin;Sonja
979;979;1016.0;2.0;32.0;7.0;se;object;m;Kevin faszinierte Sonja ganz und gar, weil;sie seine Dichtkunst so toll fand.;5.0;so;pers;1.0;0.0;Selected;Experiment;Kevin;Sonja
980;980;1021.0;6.0;32.0;7.0;se;object;m;Kevin faszinierte Sonja ganz und gar, weil;sie noch nie so einen Kerl kennen gelernt hatte;5.0;so;pers;1.0;0.0;Selected;Experiment;Kevin;Sonja
981;981;1022.0;2.0;32.0;7.0;se;object;m;Kevin faszinierte Sonja ganz und gar, weil;sie einsam war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Kevin;Sonja
982;982;1023.0;6.0;32.0;7.0;se;object;m;Kevin faszinierte Sonja ganz und gar, weil;sie ihn mochte;5.0;so;pers;1.0;0.0;Selected;Experiment;Kevin;Sonja
983;983;1027.0;6.0;32.0;7.0;se;object;m;Kevin faszinierte Sonja ganz und gar, weil;sie noch nie so einen schönen Mann wie Kevin gesehen hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Kevin;Sonja
984;984;1031.0;6.0;32.0;7.0;se;object;m;Kevin faszinierte Sonja ganz und gar, weil;ihr seine Ausdrucksweise gefiel.;5.0;so;pers;1.0;0.0;Selected;Experiment;Kevin;Sonja
985;985;1038.0;2.0;32.0;7.0;se;object;m;Kevin faszinierte Sonja ganz und gar, weil;sie seine Denkweise bemerkenswert fand.;5.0;so;pers;1.0;0.0;Selected;Experiment;Kevin;Sonja
986;986;104.0;6.0;33.0;6.0;se;object;f;Jasmin inspirierte Stephan auf wundersame Art und Weise, weil;er sie schön findet.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jasmin;Stephan
987;987;105.0;2.0;33.0;6.0;se;object;f;Jasmin inspirierte Stephan auf wundersame Art und Weise, weil;er bisher noch keine Idee hatte, was er seiner Familie zu Weihnachten schenken könnte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jasmin;Stephan
988;988;108.0;6.0;33.0;6.0;se;object;f;Jasmin inspirierte Stephan auf wundersame Art und Weise, weil;er noch nie jemanden wie sie kennengelernt hatte;5.0;so;pers;1.0;0.0;Selected;Experiment;Jasmin;Stephan
989;989;1011.0;2.0;33.0;6.0;se;object;f;Jasmin inspirierte Stephan auf wundersame Art und Weise, weil;er das nicht kannte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jasmin;Stephan
990;990;1016.0;2.0;33.0;6.0;se;object;f;Jasmin inspirierte Stephan auf wundersame Art und Weise, weil;er noch nie einen so eleganten Gang gesehen hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jasmin;Stephan
991;991;1021.0;6.0;33.0;6.0;se;object;f;Jasmin inspirierte Stephan auf wundersame Art und Weise, weil;er so etwas noch nie gehört hatte;5.0;so;pers;1.0;0.0;Selected;Experiment;Jasmin;Stephan
992;992;1023.0;6.0;33.0;6.0;se;object;f;Jasmin inspirierte Stephan auf wundersame Art und Weise, weil;er etwas tolles an ihr sah;5.0;so;pers;1.0;0.0;Selected;Experiment;Jasmin;Stephan
993;993;1027.0;6.0;33.0;6.0;se;object;f;Jasmin inspirierte Stephan auf wundersame Art und Weise, weil;er von ihrer Art fasziniert war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jasmin;Stephan
994;994;1031.0;6.0;33.0;6.0;se;object;f;Jasmin inspirierte Stephan auf wundersame Art und Weise, weil;er sich in seine Kindheit zurückversetzt fühlte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jasmin;Stephan
995;995;1038.0;2.0;33.0;6.0;se;object;f;Jasmin inspirierte Stephan auf wundersame Art und Weise, weil;er vorher keine Vorstellung für seine Zukunft gehabt hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jasmin;Stephan
996;996;1019.0;7.0;33.0;7.0;se;object;m;Kilian inspirierte Sophie auf wundersame Art und Weise, weil;sie bisher ideenlos gewesen war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Kilian;Sophie
997;997;1029.0;7.0;33.0;7.0;se;object;m;Kilian inspirierte Sophie auf wundersame Art und Weise, weil;sie nach genau einer solchen Person gesucht hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Kilian;Sophie
998;998;1036.0;3.0;33.0;7.0;se;object;m;Kilian inspirierte Sophie auf wundersame Art und Weise, weil;sie durch ihn auf eine Idee für einen neuen Roman kam.;5.0;so;pers;1.0;0.0;Selected;Experiment;Kilian;Sophie
999;999;1037.0;7.0;33.0;7.0;se;object;m;Kilian inspirierte Sophie auf wundersame Art und Weise, weil;sie daraufhin wieder malen konnte;5.0;so;pers;1.0;0.0;Selected;Experiment;Kilian;Sophie
1000;1000;1013.0;3.0;34.0;6.0;se;object;f;Jennifer irritierte Sven schon seit Jahren, weil;er oft versuchte mit ihr zu flirten, sie jdoch nicht interessiert schien.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jennifer;Sven
1001;1001;1014.0;7.0;34.0;6.0;se;object;f;Jennifer irritierte Sven schon seit Jahren, weil;er sie einfach nicht verstand.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jennifer;Sven
1002;1002;1019.0;7.0;34.0;6.0;se;object;f;Jennifer irritierte Sven schon seit Jahren, weil;er einfach nicht mit ihrer großen Nase klarkam;5.0;so;pers;1.0;0.0;Selected;Experiment;Jennifer;Sven
1003;1003;1024.0;3.0;34.0;6.0;se;object;f;Jennifer irritierte Sven schon seit Jahren, weil;er nicht wusste was sie will.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jennifer;Sven
1004;1004;1026.0;7.0;34.0;6.0;se;object;f;Jennifer irritierte Sven schon seit Jahren, weil;er sie nicht einschätzen konnte;5.0;so;pers;1.0;0.0;Selected;Experiment;Jennifer;Sven
1005;1005;1029.0;7.0;34.0;6.0;se;object;f;Jennifer irritierte Sven schon seit Jahren, weil;er aus ihr einfach nicht schlau wurde.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jennifer;Sven
1006;1006;1036.0;3.0;34.0;6.0;se;object;f;Jennifer irritierte Sven schon seit Jahren, weil;er sich ihr Verhalten einfach nicht erklären konnte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jennifer;Sven
1007;1007;1037.0;7.0;34.0;6.0;se;object;f;Jennifer irritierte Sven schon seit Jahren, weil;er so leicht zu irritieren war;5.0;so;pers;1.0;0.0;Selected;Experiment;Jennifer;Sven
1008;1008;1028.0;8.0;34.0;7.0;se;object;m;Klaus irritierte Stefanie schon seit Jahren, weil;sie von seinem lauten Schmatzen immer so genervt war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Klaus;Stefanie
1009;1009;1030.0;4.0;34.0;7.0;se;object;m;Klaus irritierte Stefanie schon seit Jahren, weil;sie nicht mit seiner Art zurecht kam.;5.0;so;pers;1.0;0.0;Selected;Experiment;Klaus;Stefanie
1010;1010;101.0;8.0;35.0;6.0;se;object;f;Jessica langweilte Thomas ganz fürchterlich, weil;er sich nicht für das interessierte, was sie zu erzählen hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jessica;Thomas
1011;1011;1025.0;4.0;35.0;6.0;se;object;f;Jessica langweilte Thomas ganz fürchterlich, weil;weil er sich für sie nicht interessierte;5.0;so;pers;1.0;0.0;Selected;Experiment;Jessica;Thomas
1012;1012;1030.0;4.0;35.0;6.0;se;object;f;Jessica langweilte Thomas ganz fürchterlich, weil;er eigentlich längst WoW spielen wollte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jessica;Thomas
1013;1013;1032.0;8.0;35.0;6.0;se;object;f;Jessica langweilte Thomas ganz fürchterlich, weil;er lieber fernsehen wollte;5.0;so;pers;1.0;0.0;Selected;Experiment;Jessica;Thomas
1014;1014;1034.0;8.0;35.0;6.0;se;object;f;Jessica langweilte Thomas ganz fürchterlich, weil;er mit ihr nicht interagieren und ins Gespräch kommen wollte;5.0;so;pers;1.0;0.0;Selected;Experiment;Jessica;Thomas
1015;1015;109.0;5.0;35.0;7.0;se;object;m;Lars langweilte Stella ganz fürchterlich, weil;sie mit seiner Art nichts anfangen konnte;5.0;so;pers;1.0;0.0;Selected;Experiment;Lars;Stella
1016;1016;1015.0;5.0;35.0;7.0;se;object;m;Lars langweilte Stella ganz fürchterlich, weil;sie keine Lust hatte, ihm zuzuhören.;5.0;so;pers;1.0;0.0;Selected;Experiment;Lars;Stella
1017;1017;1017.0;1.0;35.0;7.0;se;object;m;Lars langweilte Stella ganz fürchterlich, weil;für sie das Gesprächsthema in eine komplett andere Richtung lief, wie sie sich erhofft hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Lars;Stella
1018;1018;1018.0;1.0;35.0;7.0;se;object;m;Lars langweilte Stella ganz fürchterlich, weil;sie sich über wichtigere Dinge austauschen wollte;5.0;so;pers;1.0;0.0;Selected;Experiment;Lars;Stella
1019;1019;1020.0;1.0;35.0;7.0;se;object;m;Lars langweilte Stella ganz fürchterlich, weil;sie mehr erwartet hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Lars;Stella
1020;1020;1039.0;5.0;35.0;7.0;se;object;m;Lars langweilte Stella ganz fürchterlich, weil;sie lieber fersehen wollte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Lars;Stella
1021;1021;1040.0;1.0;35.0;7.0;se;object;m;Lars langweilte Stella ganz fürchterlich, weil;sie das überhaupt nicht interessierte;5.0;so;pers;1.0;0.0;Selected;Experiment;Lars;Stella
1022;1022;1042.0;5.0;35.0;7.0;se;object;m;Lars langweilte Stella ganz fürchterlich, weil;sie kein Bock mehr auf nichts hatte;5.0;so;pers;1.0;0.0;Selected;Experiment;Lars;Stella
1023;1023;106.0;5.0;36.0;6.0;se;object;f;Johanna schockierte Timo auf eine grausame Art und Weise, weil;er es einfach verdient hatte;5.0;so;pers;1.0;0.0;Selected;Experiment;Johanna;Timo
1024;1024;109.0;5.0;36.0;6.0;se;object;f;Johanna schockierte Timo auf eine grausame Art und Weise, weil;er selbst mal in einer solchen Situzation gewesen ist;5.0;so;pers;1.0;0.0;Selected;Experiment;Johanna;Timo
